,Unnamed: 0,Техническое место,Название технического места,level_upper,code,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8
4697,4697,03-ZIF-ORPO-UIZR-PI03-KI04,"Преобразователь давл. измер. поз.19-1,2",03-ZIF-ORPO-UIZR-PI03-KIPA,first03-ZIF-ORPO-UIZR-PI03-KI04,first03,ZIF,ORPO,UIZR,KI04,no_data,no_data,no_data
4698,4698,03-ZIF-ORPO-UIZR-PI03-KI05,"Расходомер электромагнитный поз.19-1,2",03-ZIF-ORPO-UIZR-PI03-KIPA,first03-ZIF-ORPO-UIZR-PI03-KI05,first03,ZIF,ORPO,UIZR,KI05,no_data,no_data,no_data
4699,4699,03-ZIF-ORPO-UIZR-PI03-KIPA,Оборудование КИПиА,03-ZIF-ORPO-UIZR-PI03,first03-ZIF-ORPO-UIZR-PI03-KIPA,first03,ZIF,ORPO,UIZR,KIPA,no_data,no_data,no_data
4700,4700,03-ZIF-ORPO-UIZR-PI04,"Трубопровод концентраторов поз.21а-3,4",03-ZIF-ORPO-UIZR-PIPE,first03-ZIF-ORPO-UIZR-PI04,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4701,4701,03-ZIF-ORPO-UIZR-PI05,"Трубопровод концентраторов поз.21а-3,4",03-ZIF-ORPO-UIZR-PIPE,first03-ZIF-ORPO-UIZR-PI05,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4702,4702,03-ZIF-ORPO-UIZR-PI06,"Трубопровод концентраторов поз.21а-3,4",03-ZIF-ORPO-UIZR-PIPE,first03-ZIF-ORPO-UIZR-PI06,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4703,4703,03-ZIF-ORPO-UIZR-PI07,"Трубопровод всаса насосов поз.23-3,4",03-ZIF-ORPO-UIZR-PIPE,first03-ZIF-ORPO-UIZR-PI07,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4704,4704,03-ZIF-ORPO-UIZR-PI07-KI01,"Расходомер электромагнитный поз.23-3,4",03-ZIF-ORPO-UIZR-PI07-KIPA,first03-ZIF-ORPO-UIZR-PI07-KI01,first03,ZIF,ORPO,UIZR,KI01,no_data,no_data,no_data
4705,4705,03-ZIF-ORPO-UIZR-PI07-KIPA,Оборудование КИПиА,03-ZIF-ORPO-UIZR-PI07,first03-ZIF-ORPO-UIZR-PI07-KIPA,first03,ZIF,ORPO,UIZR,KIPA,no_data,no_data,no_data
4706,4706,03-ZIF-ORPO-UIZR-PI08,"Трубопровод гидроциклонов поз.23-3,4",03-ZIF-ORPO-UIZR-PIPE,first03-ZIF-ORPO-UIZR-PI08,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4707,4707,03-ZIF-ORPO-UIZR-PI09,Трубопровод питания мельн. МШЦ поз.М15-2,03-ZIF-ORPO-UIZR-PIPE,first03-ZIF-ORPO-UIZR-PI09,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4708,4708,03-ZIF-ORPO-UIZR-PI10,Трубопровод гидротранспорта,03-ZIF-ORPO-UIZR-PIPE,first03-ZIF-ORPO-UIZR-PI10,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4709,4709,03-ZIF-ORPO-UIZR-PIPE,Трубопроводы,03-ZIF-ORPO-UIZR,first03-ZIF-ORPO-UIZR-PIPE,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4710,4710,03-ZIF-ORPO-UIZR-PU01,Насос поз.148-3,03-ZIF-ORPO-UIZR-PUMP,first03-ZIF-ORPO-UIZR-PU01,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4711,4711,03-ZIF-ORPO-UIZR-PU01-KI01,Датчик уровня электронный поз.148-3,03-ZIF-ORPO-UIZR-PU01-KIPA,first03-ZIF-ORPO-UIZR-PU01-KI01,first03,ZIF,ORPO,UIZR,KI01,no_data,no_data,no_data
4712,4712,03-ZIF-ORPO-UIZR-PU01-KI02,Зонд погружной поз.148-3,03-ZIF-ORPO-UIZR-PU01-KIPA,first03-ZIF-ORPO-UIZR-PU01-KI02,first03,ZIF,ORPO,UIZR,KI02,no_data,no_data,no_data
4713,4713,03-ZIF-ORPO-UIZR-PU01-KIPA,Оборудование КИПиА,03-ZIF-ORPO-UIZR-PU01,first03-ZIF-ORPO-UIZR-PU01-KIPA,first03,ZIF,ORPO,UIZR,KIPA,no_data,no_data,no_data
4714,4714,03-ZIF-ORPO-UIZR-PU02,Насос дренажный поз.148-4,03-ZIF-ORPO-UIZR-PUMP,first03-ZIF-ORPO-UIZR-PU02,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4715,4715,03-ZIF-ORPO-UIZR-PU03,Насос шламовый поз.18-1,03-ZIF-ORPO-UIZR-PUMP,first03-ZIF-ORPO-UIZR-PU03,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4716,4716,03-ZIF-ORPO-UIZR-PU03-KI01,Манометр технический поз.18-1,03-ZIF-ORPO-UIZR-PU03-KIPA,first03-ZIF-ORPO-UIZR-PU03-KI01,first03,ZIF,ORPO,UIZR,KI01,no_data,no_data,no_data
4717,4717,03-ZIF-ORPO-UIZR-PU03-KI02,Сигнализатор границы раздела поз.18-1,03-ZIF-ORPO-UIZR-PU03-KIPA,first03-ZIF-ORPO-UIZR-PU03-KI02,first03,ZIF,ORPO,UIZR,KI02,no_data,no_data,no_data
4718,4718,03-ZIF-ORPO-UIZR-PU03-KI03,Сигнализатор границы раздела поз.18-1,03-ZIF-ORPO-UIZR-PU03-KIPA,first03-ZIF-ORPO-UIZR-PU03-KI03,first03,ZIF,ORPO,UIZR,KI03,no_data,no_data,no_data
4719,4719,03-ZIF-ORPO-UIZR-PU03-KI04,"Измеритель плотности бесконт. поз.18-1,2",03-ZIF-ORPO-UIZR-PU03-KIPA,first03-ZIF-ORPO-UIZR-PU03-KI04,first03,ZIF,ORPO,UIZR,KI04,no_data,no_data,no_data
4720,4720,03-ZIF-ORPO-UIZR-PU03-KI05,"Расходомер электромагнитный поз.18-1,2",03-ZIF-ORPO-UIZR-PU03-KIPA,first03-ZIF-ORPO-UIZR-PU03-KI05,first03,ZIF,ORPO,UIZR,KI05,no_data,no_data,no_data
4721,4721,03-ZIF-ORPO-UIZR-PU03-KIPA,Оборудование КИПиА,03-ZIF-ORPO-UIZR-PU03,first03-ZIF-ORPO-UIZR-PU03-KIPA,first03,ZIF,ORPO,UIZR,KIPA,no_data,no_data,no_data
4722,4722,03-ZIF-ORPO-UIZR-PU04,Насос шламовый поз.18-2,03-ZIF-ORPO-UIZR-PUMP,first03-ZIF-ORPO-UIZR-PU04,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4723,4723,03-ZIF-ORPO-UIZR-PU04-KI01,"Измеритель плотности бесконт. поз.18-1,2",03-ZIF-ORPO-UIZR-PU04-KIPA,first03-ZIF-ORPO-UIZR-PU04-KI01,first03,ZIF,ORPO,UIZR,KI01,no_data,no_data,no_data
4724,4724,03-ZIF-ORPO-UIZR-PU04-KI02,"Расходомер электромагнитный поз.18-1,2",03-ZIF-ORPO-UIZR-PU04-KIPA,first03-ZIF-ORPO-UIZR-PU04-KI02,first03,ZIF,ORPO,UIZR,KI02,no_data,no_data,no_data
4725,4725,03-ZIF-ORPO-UIZR-PU04-KI03,Манометр технический поз.18-2,03-ZIF-ORPO-UIZR-PU04-KIPA,first03-ZIF-ORPO-UIZR-PU04-KI03,first03,ZIF,ORPO,UIZR,KI03,no_data,no_data,no_data
4726,4726,03-ZIF-ORPO-UIZR-PU04-KI04,Сигнализатор границы раздела поз.18-2,03-ZIF-ORPO-UIZR-PU04-KIPA,first03-ZIF-ORPO-UIZR-PU04-KI04,first03,ZIF,ORPO,UIZR,KI04,no_data,no_data,no_data
4727,4727,03-ZIF-ORPO-UIZR-PU04-KI05,Стандартн сенсор со сфер након.поз.18-2,03-ZIF-ORPO-UIZR-PU04-KIPA,first03-ZIF-ORPO-UIZR-PU04-KI05,first03,ZIF,ORPO,UIZR,KI05,no_data,no_data,no_data
4728,4728,03-ZIF-ORPO-UIZR-PU04-KIPA,Оборудование КИПиА,03-ZIF-ORPO-UIZR-PU04,first03-ZIF-ORPO-UIZR-PU04-KIPA,first03,ZIF,ORPO,UIZR,KIPA,no_data,no_data,no_data
4729,4729,03-ZIF-ORPO-UIZR-PU05,Делитель напорный поз.21D-2,03-ZIF-ORPO-UIZR-PUMP,first03-ZIF-ORPO-UIZR-PU05,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4730,4730,03-ZIF-ORPO-UIZR-PU06,Насос поз.23-3,03-ZIF-ORPO-UIZR-PUMP,first03-ZIF-ORPO-UIZR-PU06,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4731,4731,03-ZIF-ORPO-UIZR-PU06-KI01,Сигнализатор границы раздела поз.23-3,03-ZIF-ORPO-UIZR-PU06-KIPA,first03-ZIF-ORPO-UIZR-PU06-KI01,first03,ZIF,ORPO,UIZR,KI01,no_data,no_data,no_data
4732,4732,03-ZIF-ORPO-UIZR-PU06-KI02,Стандартн сенсор со сфер након. поз.23-3,03-ZIF-ORPO-UIZR-PU06-KIPA,first03-ZIF-ORPO-UIZR-PU06-KI02,first03,ZIF,ORPO,UIZR,KI02,no_data,no_data,no_data
4733,4733,03-ZIF-ORPO-UIZR-PU06-KIPA,Оборудование КИПиА,03-ZIF-ORPO-UIZR-PU06,first03-ZIF-ORPO-UIZR-PU06-KIPA,first03,ZIF,ORPO,UIZR,KIPA,no_data,no_data,no_data
4734,4734,03-ZIF-ORPO-UIZR-PU07,Насос поз.23-4,03-ZIF-ORPO-UIZR-PUMP,first03-ZIF-ORPO-UIZR-PU07,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4735,4735,03-ZIF-ORPO-UIZR-PU07-KI01,Сигнализатор границы раздела поз.23-4,03-ZIF-ORPO-UIZR-PU07-KIPA,first03-ZIF-ORPO-UIZR-PU07-KI01,first03,ZIF,ORPO,UIZR,KI01,no_data,no_data,no_data
4736,4736,03-ZIF-ORPO-UIZR-PU07-KI02,Стандартн сенсор со сфер након. поз.23-4,03-ZIF-ORPO-UIZR-PU07-KIPA,first03-ZIF-ORPO-UIZR-PU07-KI02,first03,ZIF,ORPO,UIZR,KI02,no_data,no_data,no_data
4737,4737,03-ZIF-ORPO-UIZR-PU07-KIPA,Оборудование КИПиА,03-ZIF-ORPO-UIZR-PU07,first03-ZIF-ORPO-UIZR-PU07-KIPA,first03,ZIF,ORPO,UIZR,KIPA,no_data,no_data,no_data
4738,4738,03-ZIF-ORPO-UIZR-PU08,Насос поз.18-3,03-ZIF-ORPO-UIZR,first03-ZIF-ORPO-UIZR-PU08,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4739,4739,03-ZIF-ORPO-UIZR-PU09,Насос поз.18-4,03-ZIF-ORPO-UIZR,first03-ZIF-ORPO-UIZR-PU09,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4740,4740,03-ZIF-ORPO-UIZR-PUMP,Насосы,03-ZIF-ORPO-UIZR,first03-ZIF-ORPO-UIZR-PUMP,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4741,4741,03-ZIF-ORPO-UIZR-SC01,Железоотделитель поз.223-1,03-ZIF-ORPO-UIZR-SPEC,first03-ZIF-ORPO-UIZR-SC01,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4742,4742,03-ZIF-ORPO-UIZR-SC02,Железоотделитель подвесной поз.223-2,03-ZIF-ORPO-UIZR-SPEC,first03-ZIF-ORPO-UIZR-SC02,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4743,4743,03-ZIF-ORPO-UIZR-SPEC,Оборудование специального назначения,03-ZIF-ORPO-UIZR,first03-ZIF-ORPO-UIZR-SPEC,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4744,4744,03-ZIF-ORPO-UIZR-TA01,Зумпф песков ГЦ поз.18,03-ZIF-ORPO-UIZR-TANK,first03-ZIF-ORPO-UIZR-TA01,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4745,4745,03-ZIF-ORPO-UIZR-TA01-KI01,Уровнемер ультразвуковой поз.18,03-ZIF-ORPO-UIZR-TA01-KIPA,first03-ZIF-ORPO-UIZR-TA01-KI01,first03,ZIF,ORPO,UIZR,KI01,no_data,no_data,no_data
4746,4746,03-ZIF-ORPO-UIZR-TA01-KI02,Уровнемер ультразвуковой поз.18,03-ZIF-ORPO-UIZR-TA01-KIPA,first03-ZIF-ORPO-UIZR-TA01-KI02,first03,ZIF,ORPO,UIZR,KI02,no_data,no_data,no_data
4747,4747,03-ZIF-ORPO-UIZR-TA01-KIPA,Оборудование КИПиА,03-ZIF-ORPO-UIZR-TA01,first03-ZIF-ORPO-UIZR-TA01-KIPA,first03,ZIF,ORPO,UIZR,KIPA,no_data,no_data,no_data
4748,4748,03-ZIF-ORPO-UIZR-TA02,Зумпф хвостов гравитации поз.22-3,03-ZIF-ORPO-UIZR-TANK,first03-ZIF-ORPO-UIZR-TA02,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4749,4749,03-ZIF-ORPO-UIZR-TA02-KI01,Уровнемер ультразвуковой поз.22-3,03-ZIF-ORPO-UIZR-TA02-KIPA,first03-ZIF-ORPO-UIZR-TA02-KI01,first03,ZIF,ORPO,UIZR,KI01,no_data,no_data,no_data
4750,4750,03-ZIF-ORPO-UIZR-TA02-KIPA,Оборудование КИПиА,03-ZIF-ORPO-UIZR-TA02,first03-ZIF-ORPO-UIZR-TA02-KIPA,first03,ZIF,ORPO,UIZR,KIPA,no_data,no_data,no_data
4751,4751,03-ZIF-ORPO-UIZR-TA03,Бункер питания дробилки поз.226a,03-ZIF-ORPO-UIZR-TANK,first03-ZIF-ORPO-UIZR-TA03,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4752,4752,03-ZIF-ORPO-UIZR-TANK,Оборудование емкостное,03-ZIF-ORPO-UIZR,first03-ZIF-ORPO-UIZR-TANK,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4753,4753,03-ZIF-ORPO-UIZR-VE01,Уст-ка вентиляц. радиальная поз.В-82,03-ZIF-ORPO-UIZR-VENT,first03-ZIF-ORPO-UIZR-VE01,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4754,4754,03-ZIF-ORPO-UIZR-VE02,Уст-ка вентиляц. радиальная поз.В-83,03-ZIF-ORPO-UIZR-VENT,first03-ZIF-ORPO-UIZR-VE02,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4755,4755,03-ZIF-ORPO-UIZR-VE03,Уст-ка вентиляц. радиальная поз.В-84,03-ZIF-ORPO-UIZR-VENT,first03-ZIF-ORPO-UIZR-VE03,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4756,4756,03-ZIF-ORPO-UIZR-VE04,Уст-ка вентиляц. радиальная поз.В-85,03-ZIF-ORPO-UIZR-VENT,first03-ZIF-ORPO-UIZR-VE04,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4757,4757,03-ZIF-ORPO-UIZR-VE05,Уст-ка вентиляц. радиальная поз.В-86,03-ZIF-ORPO-UIZR-VENT,first03-ZIF-ORPO-UIZR-VE05,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4758,4758,03-ZIF-ORPO-UIZR-VE06,Уст-ка вентиляц. радиальная поз.В-87,03-ZIF-ORPO-UIZR-VENT,first03-ZIF-ORPO-UIZR-VE06,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4759,4759,03-ZIF-ORPO-UIZR-VE07,Уст-ка вентиляц. радиальная поз.В-88,03-ZIF-ORPO-UIZR-VENT,first03-ZIF-ORPO-UIZR-VE07,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4760,4760,03-ZIF-ORPO-UIZR-VE08,Уст-ка вентиляц. радиальная поз.В-89,03-ZIF-ORPO-UIZR-VENT,first03-ZIF-ORPO-UIZR-VE08,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4761,4761,03-ZIF-ORPO-UIZR-VE09,Уст-ка вентиляц. радиальная поз.В-94.1,03-ZIF-ORPO-UIZR-VENT,first03-ZIF-ORPO-UIZR-VE09,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4762,4762,03-ZIF-ORPO-UIZR-VE10,Уст-ка вентиляц. радиальная поз.В-94.2,03-ZIF-ORPO-UIZR-VENT,first03-ZIF-ORPO-UIZR-VE10,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4763,4763,03-ZIF-ORPO-UIZR-VE11,Установка вентиляционная поз.П-32,03-ZIF-ORPO-UIZR-VENT,first03-ZIF-ORPO-UIZR-VE11,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4764,4764,03-ZIF-ORPO-UIZR-VE11-KI01,Термометр биметал. Вент кам 3эт П-32-32,03-ZIF-ORPO-UIZR-VE11-KIPA,first03-ZIF-ORPO-UIZR-VE11-KI01,first03,ZIF,ORPO,UIZR,KI01,no_data,no_data,no_data
4765,4765,03-ZIF-ORPO-UIZR-VE11-KIPA,Оборудование КИПиА,03-ZIF-ORPO-UIZR-VE11,first03-ZIF-ORPO-UIZR-VE11-KIPA,first03,ZIF,ORPO,UIZR,KIPA,no_data,no_data,no_data
4766,4766,03-ZIF-ORPO-UIZR-VENT,Вентиляторы,03-ZIF-ORPO-UIZR,first03-ZIF-ORPO-UIZR-VENT,first03,ZIF,ORPO,UIZR,no_data,no_data,no_data,no_data
4767,4767,03-ZIF-ORPO-UPFL,Участки приготовления флотореагентов,03-ZIF-ORPO,first03-ZIF-ORPO-UPFL,first03,ZIF,ORPO,UPFL,no_data,no_data,no_data,no_data
4768,4768,03-ZIF-ORPO-UPFL-PU01,Насос дозирующий поз.194а-1,03-ZIF-ORPO-UPFL-PUMP,first03-ZIF-ORPO-UPFL-PU01,first03,ZIF,ORPO,UPFL,no_data,no_data,no_data,no_data
4769,4769,03-ZIF-ORPO-UPFL-PU02,Насос дозирующий поз.194А-2,03-ZIF-ORPO-UPFL-PUMP,first03-ZIF-ORPO-UPFL-PU02,first03,ZIF,ORPO,UPFL,no_data,no_data,no_data,no_data
4770,4770,03-ZIF-ORPO-UPFL-PU03,Насос перек реагент поз.196-1,03-ZIF-ORPO-UPFL-PUMP,first03-ZIF-ORPO-UPFL-PU03,first03,ZIF,ORPO,UPFL,no_data,no_data,no_data,no_data
4771,4771,03-ZIF-ORPO-UPFL-PU04,Насос перек реагент поз.196-2,03-ZIF-ORPO-UPFL-PUMP,first03-ZIF-ORPO-UPFL-PU04,first03,ZIF,ORPO,UPFL,no_data,no_data,no_data,no_data
4772,4772,03-ZIF-ORPO-UPFL-PU05,Насос дозирующий поз.216-1,03-ZIF-ORPO-UPFL-PUMP,first03-ZIF-ORPO-UPFL-PU05,first03,ZIF,ORPO,UPFL,no_data,no_data,no_data,no_data
4773,4773,03-ZIF-ORPO-UPFL-PU05-KI01,Расходомер электромагн.насос поз.216-1-1,03-ZIF-ORPO-UPFL-PU05-KIPA,first03-ZIF-ORPO-UPFL-PU05-KI01,first03,ZIF,ORPO,UPFL,KI01,no_data,no_data,no_data
4774,4774,03-ZIF-ORPO-UPFL-PU05-KIPA,Оборудование КИПиА,03-ZIF-ORPO-UPFL-PU05,first03-ZIF-ORPO-UPFL-PU05-KIPA,first03,ZIF,ORPO,UPFL,KIPA,no_data,no_data,no_data
4775,4775,03-ZIF-ORPO-UPFL-PU06,Насос дозирующий поз.216-2,03-ZIF-ORPO-UPFL-PUMP,first03-ZIF-ORPO-UPFL-PU06,first03,ZIF,ORPO,UPFL,no_data,no_data,no_data,no_data
4776,4776,03-ZIF-ORPO-UPFL-PU06-KI01,Расходомер электромагн.насос поз.216-2-2,03-ZIF-ORPO-UPFL-PU06-KIPA,first03-ZIF-ORPO-UPFL-PU06-KI01,first03,ZIF,ORPO,UPFL,KI01,no_data,no_data,no_data
4777,4777,03-ZIF-ORPO-UPFL-PU06-KIPA,Оборудование КИПиА,03-ZIF-ORPO-UPFL-PU06,first03-ZIF-ORPO-UPFL-PU06-KIPA,first03,ZIF,ORPO,UPFL,KIPA,no_data,no_data,no_data
4778,4778,03-ZIF-ORPO-UPFL-PU07,Насос дозирующий поз.216-3,03-ZIF-ORPO-UPFL-PUMP,first03-ZIF-ORPO-UPFL-PU07,first03,ZIF,ORPO,UPFL,no_data,no_data,no_data,no_data
4779,4779,03-ZIF-ORPO-UPFL-PU08,Насос поз.610-2,03-ZIF-ORPO-UPFL-PUMP,first03-ZIF-ORPO-UPFL-PU08,first03,ZIF,ORPO,UPFL,no_data,no_data,no_data,no_data
4780,4780,03-ZIF-ORPO-UPFL-PU08-KI01,Расходомер электромагнитный поз.610-1-б,03-ZIF-ORPO-UPFL-PU08-KIPA,first03-ZIF-ORPO-UPFL-PU08-KI01,first03,ZIF,ORPO,UPFL,KI01,no_data,no_data,no_data
4781,4781,03-ZIF-ORPO-UPFL-PU08-KIPA,Оборудование КИПиА,03-ZIF-ORPO-UPFL-PU08,first03-ZIF-ORPO-UPFL-PU08-KIPA,first03,ZIF,ORPO,UPFL,KIPA,no_data,no_data,no_data
4782,4782,03-ZIF-ORPO-UPFL-PU09,Насос поз.610-3,03-ZIF-ORPO-UPFL-PUMP,first03-ZIF-ORPO-UPFL-PU09,first03,ZIF,ORPO,UPFL,no_data,no_data,no_data,no_data
4783,4783,03-ZIF-ORPO-UPFL-PU10,Насос химический поз.610-5,03-ZIF-ORPO-UPFL-PUMP,first03-ZIF-ORPO-UPFL-PU10,first03,ZIF,ORPO,UPFL,no_data,no_data,no_data,no_data
4784,4784,03-ZIF-ORPO-UPFL-PU10-KI01,"Расходомер электромагнитный поз.610-5,6",03-ZIF-ORPO-UPFL-PU10-KIPA,first03-ZIF-ORPO-UPFL-PU10-KI01,first03,ZIF,ORPO,UPFL,KI01,no_data,no_data,no_data
4785,4785,03-ZIF-ORPO-UPFL-PU10-KIPA,Оборудование КИПиА,03-ZIF-ORPO-UPFL-PU10,first03-ZIF-ORPO-UPFL-PU10-KIPA,first03,ZIF,ORPO,UPFL,KIPA,no_data,no_data,no_data
4786,4786,03-ZIF-ORPO-UPFL-PU11,Насос химический поз.610-6,03-ZIF-ORPO-UPFL-PUMP,first03-ZIF-ORPO-UPFL-PU11,first03,ZIF,ORPO,UPFL,no_data,no_data,no_data,no_data
4787,4787,03-ZIF-ORPO-UPFL-PU12,Насос химический поз.610-7,03-ZIF-ORPO-UPFL-PUMP,first03-ZIF-ORPO-UPFL-PU12,first03,ZIF,ORPO,UPFL,no_data,no_data,no_data,no_data
4788,4788,03-ZIF-ORPO-UPFL-PU12-KI01,Уровнемер ультразвуковой поз.610-7,03-ZIF-ORPO-UPFL-PU12-KIPA,first03-ZIF-ORPO-UPFL-PU12-KI01,first03,ZIF,ORPO,UPFL,KI01,no_data,no_data,no_data
4789,4789,03-ZIF-ORPO-UPFL-PU12-KIPA,Оборудование КИПиА,03-ZIF-ORPO-UPFL-PU12,first03-ZIF-ORPO-UPFL-PU12-KIPA,first03,ZIF,ORPO,UPFL,KIPA,no_data,no_data,no_data
4790,4790,03-ZIF-ORPO-UPFL-PU13,Насос поз.620-2,03-ZIF-ORPO-UPFL-PUMP,first03-ZIF-ORPO-UPFL-PU13,first03,ZIF,ORPO,UPFL,no_data,no_data,no_data,no_data
4791,4791,03-ZIF-ORPO-UPFL-PU14,Насос поз.620-3,03-ZIF-ORPO-UPFL-PUMP,first03-ZIF-ORPO-UPFL-PU14,first03,ZIF,ORPO,UPFL,no_data,no_data,no_data,no_data
4792,4792,03-ZIF-ORPO-UPFL-PU15,Насос химический поз.620-5,03-ZIF-ORPO-UPFL-PUMP,first03-ZIF-ORPO-UPFL-PU15,first03,ZIF,ORPO,UPFL,no_data,no_data,no_data,no_data
4793,4793,03-ZIF-ORPO-UPFL-PU15-KI01,Расходомер электромагнитный поз.620-5,03-ZIF-ORPO-UPFL-PU15-KIPA,first03-ZIF-ORPO-UPFL-PU15-KI01,first03,ZIF,ORPO,UPFL,KI01,no_data,no_data,no_data
4794,4794,03-ZIF-ORPO-UPFL-PU15-KIPA,Оборудование КИПиА,03-ZIF-ORPO-UPFL-PU15,first03-ZIF-ORPO-UPFL-PU15-KIPA,first03,ZIF,ORPO,UPFL,KIPA,no_data,no_data,no_data
4795,4795,03-ZIF-ORPO-UPFL-PU16,Насос химический поз.620-6,03-ZIF-ORPO-UPFL-PUMP,first03-ZIF-ORPO-UPFL-PU16,first03,ZIF,ORPO,UPFL,no_data,no_data,no_data,no_data
4796,4796,03-ZIF-ORPO-UPFL-PU16-KI01,Расходомер электромагнитный поз.620-6,03-ZIF-ORPO-UPFL-PU16-KIPA,first03-ZIF-ORPO-UPFL-PU16-KI01,first03,ZIF,ORPO,UPFL,KI01,no_data,no_data,no_data
4797,4797,03-ZIF-ORPO-UPFL-PU16-KIPA,Оборудование КИПиА,03-ZIF-ORPO-UPFL-PU16,first03-ZIF-ORPO-UPFL-PU16-KIPA,first03,ZIF,ORPO,UPFL,KIPA,no_data,no_data,no_data
4798,4798,03-ZIF-ORPO-UPFL-PU17,Насос химический поз.620-7,03-ZIF-ORPO-UPFL-PUMP,first03-ZIF-ORPO-UPFL-PU17,first03,ZIF,ORPO,UPFL,no_data,no_data,no_data,no_data
4799,4799,03-ZIF-ORPO-UPFL-PU17-KI01,Уровнемер ультразвуковой поз.620-7,03-ZIF-ORPO-UPFL-PU17-KIPA,first03-ZIF-ORPO-UPFL-PU17-KI01,first03,ZIF,ORPO,UPFL,KI01,no_data,no_data,no_data
4800,4800,03-ZIF-ORPO-UPFL-PU17-KIPA,Оборудование КИПиА,03-ZIF-ORPO-UPFL-PU17,first03-ZIF-ORPO-UPFL-PU17-KIPA,first03,ZIF,ORPO,UPFL,KIPA,no_data,no_data,no_data
4801,4801,03-ZIF-ORPO-UPFL-PU18,Насос поз.630-11,03-ZIF-ORPO-UPFL-PUMP,first03-ZIF-ORPO-UPFL-PU18,first03,ZIF,ORPO,UPFL,no_data,no_data,no_data,no_data
4802,4802,03-ZIF-ORPO-UPFL-PU19,Насос поз.630-2,03-ZIF-ORPO-UPFL-PUMP,first03-ZIF-ORPO-UPFL-PU19,first03,ZIF,ORPO,UPFL,no_data,no_data,no_data,no_data
4803,4803,03-ZIF-ORPO-UPFL-PU20,Насос поз.630-3,03-ZIF-ORPO-UPFL-PUMP,first03-ZIF-ORPO-UPFL-PU20,first03,ZIF,ORPO,UPFL,no_data,no_data,no_data,no_data
4804,4804,03-ZIF-ORPO-UPFL-PU21,Насос химический поз.630-5,03-ZIF-ORPO-UPFL-PUMP,first03-ZIF-ORPO-UPFL-PU21,first03,ZIF,ORPO,UPFL,no_data,no_data,no_data,no_data
4805,4805,03-ZIF-ORPO-UPFL-PU21-KI01,"Расходомер электромагнитный поз.630-5,6",03-ZIF-ORPO-UPFL-PU21-KIPA,first03-ZIF-ORPO-UPFL-PU21-KI01,first03,ZIF,ORPO,UPFL,KI01,no_data,no_data,no_data
4806,4806,03-ZIF-ORPO-UPFL-PU21-KI02,"Расходомер электромагнитный поз.630-5,6",03-ZIF-ORPO-UPFL-PU21-KIPA,first03-ZIF-ORPO-UPFL-PU21-KI02,first03,ZIF,ORPO,UPFL,KI02,no_data,no_data,no_data
